
"Range 0-n" "Sequential" "Cuda - Coarse: 1 warp" "Cuda - Coarse: 16 warps" "Cuda - Coarse: 32 warps" "Cuda - Fine: 1 warp" "Cuda - Fine: 16 warps" "Cuda - Fine: 32 warps" "Cuda - Hybrid: 1 warp" "Cuda - Hybrid: 16 warps" "Cuda - Hybrid: 32 warps" "Omp (Dynamic, 1)" "Omp (Dynamic, 10)" "Omp (Static, 1)" "Omp (Static, 10)" "std::Async" 
1130    0.0026378811    0.0004110062    0.0004550631    0.0005211393    0.0037056188    0.0038157655    0.0038499026    0.0001994749    0.0002068284    0.0002300165    0.0004405246    0.0004258583    0.0004095846    0.0004253776    0.0000000688 
1140    0.0026830328    0.0004134496    0.0004551602    0.0005212382    0.0037371462    0.0038493729    0.0038855249    0.0001999390    0.0002075798    0.0002310555    0.0004472321    0.0004331071    0.0004166607    0.0004310104    0.0000000681 
1150    0.0027142165    0.0004160623    0.0004555012    0.0005199178    0.0037687146    0.0038835029    0.0039214992    0.0001998302    0.0002084431    0.0002322254    0.0004545940    0.0004403100    0.0004242404    0.0004390754    0.0000000678 
1160    0.0027422559    0.0004265574    0.0004589774    0.0005198568    0.0038010255    0.0039183100    0.0039565238    0.0002024000    0.0002104623    0.0002389663    0.0004620938    0.0004483714    0.0004314420    0.0004463097    0.0000000698 
1170    0.0027818032    0.0004219863    0.0004557078    0.0005209651    0.0038321246    0.0039534479    0.0039936371    0.0002037015    0.0002104408    0.0002360905    0.0004697188    0.0004553815    0.0004389335    0.0004543417    0.0000000679 
1180    0.0028040244    0.0004233382    0.0004564578    0.0005219455    0.0038655465    0.0039886899    0.0040287801    0.0002028111    0.0002111595    0.0002352324    0.0004767775    0.0004627980    0.0004458027    0.0004618489    0.0000000654 
1190    0.0028471481    0.0004264510    0.0004566231    0.0005228138    0.0038988136    0.0040217933    0.0040647308    0.0002053841    0.0002130695    0.0002365382    0.0004849035    0.0004703893    0.0004532945    0.0004695228    0.0000000661 
1200    0.0028860814    0.0004282158    0.0004552345    0.0005216211    0.0039272659    0.0040552442    0.0040996320    0.0002067328    0.0002170316    0.0002383692    0.0004925331    0.0004777259    0.0004606970    0.0004771379    0.0000000656 
1210    0.0029231456    0.0004306753    0.0004555249    0.0005221107    0.0039589398    0.0040892860    0.0041362097    0.0002053090    0.0002139311    0.0002389529    0.0004998069    0.0004869615    0.0004685058    0.0004855973    0.0000000650 
1220    0.0029747687    0.0004332818    0.0004557093    0.0005205864    0.0039907264    0.0041232297    0.0041713819    0.0002056119    0.0002146307    0.0002397630    0.0005070820    0.0004944046    0.0004762626    0.0004923314    0.0000000663 
1230    0.0030119235    0.0004352854    0.0004563390    0.0005215040    0.0040223288    0.0041584042    0.0042067550    0.0002075427    0.0002160127    0.0002409597    0.0005150705    0.0005013288    0.0004837576    0.0004998289    0.0000000666 
1240    0.0030424708    0.0004379050    0.0004563972    0.0005213776    0.0040546777    0.0041920848    0.0042426529    0.0002084741    0.0002167356    0.0002419672    0.0005232031    0.0005115784    0.0004917958    0.0005079255    0.0000000662 
1250    0.0030865866    0.0004405650    0.0004569021    0.0005211835    0.0040860881    0.0042260794    0.0042781259    0.0002084420    0.0002180391    0.0002430679    0.0005307763    0.0005177743    0.0004994552    0.0005160690    0.0000000655 
1260    0.0031334545    0.0004436472    0.0004582246    0.0005210035    0.0041191885    0.0042604340    0.0043171602    0.0002104741    0.0002188771    0.0002439798    0.0005507380    0.0005259918    0.0005074203    0.0005241529    0.0000000664 
1270    0.0031728280    0.0004451976    0.0004603997    0.0005208373    0.0041493575    0.0042946291    0.0043496740    0.0002107342    0.0002195684    0.0002460026    0.0005467242    0.0005339374    0.0005157468    0.0005331603    0.0000000660 
1280    0.0032143799    0.0004472964    0.0004995640    0.0005211440    0.0041812373    0.0043291574    0.0043858357    0.0002110180    0.0002206922    0.0002465689    0.0005549514    0.0005420504    0.0005231876    0.0005404683    0.0000000659 
1290    0.0032611328    0.0004481272    0.0005020298    0.0005216440    0.0042165003    0.0043641808    0.0044219579    0.0002137341    0.0002215175    0.0002476521    0.0005635875    0.0005511158    0.0005317237    0.0005498083    0.0000000668 
1300    0.0033011969    0.0004513911    0.0005039409    0.0005218557    0.0042512411    0.0043989972    0.0044610044    0.0002138181    0.0002236582    0.0002502599    0.0005711855    0.0005584355    0.0005395714    0.0005570500    0.0000000658 
1310    0.0033424058    0.0004529768    0.0005068660    0.0005205461    0.0042776862    0.0044334220    0.0044968126    0.0002144735    0.0002246758    0.0002514416    0.0005793530    0.0005660658    0.0005483568    0.0005652987    0.0000000659 
1320    0.0033878753    0.0004554248    0.0005119329    0.0005220551    0.0043081491    0.0044673003    0.0045331786    0.0002162425    0.0002243017    0.0002510149    0.0005878425    0.0005751698    0.0005563054    0.0005732280    0.0000000661 
1330    0.0034281522    0.0004574503    0.0005122419    0.0005216118    0.0043413327    0.0045016082    0.0045718294    0.0002172386    0.0002260288    0.0002523459    0.0005963164    0.0005840187    0.0005647421    0.0005821788    0.0000000658 
1340    0.0034704236    0.0004590987    0.0005149111    0.0005210609    0.0043719275    0.0045349009    0.0046057434    0.0002164143    0.0002263583    0.0002532664    0.0006046631    0.0005923857    0.0005728909    0.0005903460    0.0000000664 
1350    0.0035144067    0.0004646246    0.0005188100    0.0005219119    0.0044036170    0.0045680606    0.0046430510    0.0002189403    0.0002272615    0.0002546806    0.0006131414    0.0006011614    0.0005819326    0.0005996828    0.0000000662 
1360    0.0035610881    0.0004671176    0.0005213862    0.0005218905    0.0044362895    0.0046033614    0.0046799803    0.0002194506    0.0002287088    0.0002560323    0.0006213285    0.0006094559    0.0005898674    0.0006084129    0.0000000656 
1370    0.0036129558    0.0004695624    0.0005237093    0.0005233212    0.0044674036    0.0046370118    0.0047172931    0.0002194359    0.0002291450    0.0002567838    0.0006306422    0.0006188106    0.0005987466    0.0006182317    0.0000000669 
1380    0.0036494205    0.0004723037    0.0005271115    0.0005249172    0.0044989362    0.0046710549    0.0047538637    0.0002204622    0.0002302426    0.0002582243    0.0006390220    0.0006270223    0.0006075090    0.0006256680    0.0000000665 
1390    0.0036971029    0.0004749312    0.0005298111    0.0005265911    0.0045307381    0.0047069806    0.0047979918    0.0002229078    0.0002320439    0.0002596612    0.0006479760    0.0006358549    0.0006162605    0.0006348827    0.0000000666 
1400    0.0037505279    0.0004766900    0.0005317160    0.0005286467    0.0045630016    0.0047416231    0.0048301051    0.0002232294    0.0002324867    0.0002606996    0.0006564886    0.0006449348    0.0006250263    0.0006433602    0.0000000660 
1410    0.0037975302    0.0004798071    0.0005890050    0.0005879333    0.0045973584    0.0047758070    0.0048648277    0.0002229363    0.0002342321    0.0002618775    0.0006655573    0.0006535858    0.0006341617    0.0006525965    0.0000000671 
1420    0.0038524385    0.0004834850    0.0005918293    0.0005890545    0.0046271090    0.0048098047    0.0049021318    0.0002269567    0.0002355335    0.0002645268    0.0006741021    0.0006626545    0.0006424440    0.0006617713    0.0000000666 
1430    0.0038901223    0.0004847280    0.0005935460    0.0005908945    0.0046595617    0.0048440234    0.0049403417    0.0002273729    0.0002356568    0.0002642996    0.0006836956    0.0006719119    0.0006519248    0.0006705417    0.0000000659 
1440    0.0039464546    0.0004872030    0.0005981500    0.0005942386    0.0046899851    0.0048768010    0.0049765395    0.0002263541    0.0002369586    0.0002655309    0.0006925011    0.0006808341    0.0006611051    0.0006801533    0.0000000664 
1450    0.0039850124    0.0004896821    0.0006007793    0.0005983533    0.0047235265    0.0049124251    0.0050163288    0.0002293975    0.0002383763    0.0002670288    0.0007018028    0.0006912665    0.0006701582    0.0006899669    0.0000000664 
1460    0.0040301828    0.0004915552    0.0006027032    0.0005992783    0.0047539354    0.0049460052    0.0050530978    0.0002293072    0.0002387549    0.0002680252    0.0007103640    0.0006990569    0.0006790756    0.0006978556    0.0000000649 
1470    0.0040815302    0.0004939132    0.0006054381    0.0006034518    0.0047855260    0.0049802339    0.0050898137    0.0002290822    0.0002398815    0.0002693545    0.0007201734    0.0007093041    0.0006883165    0.0007078028    0.0000000649 
1480    0.0041329046    0.0004967772    0.0006103818    0.0006076622    0.0048178976    0.0050133721    0.0051254290    0.0002318415    0.0002412805    0.0002705070    0.0007292597    0.0007178084    0.0006975738    0.0007166581    0.0000000661 
1490    0.0041816170    0.0004989948    0.0006130676    0.0006101258    0.0048491381    0.0050479556    0.0051626314    0.0002322450    0.0002419248    0.0002721551    0.0007392632    0.0007276559    0.0007068473    0.0007266157    0.0000000675 
1500    0.0042297638    0.0005009772    0.0006149673    0.0006113035    0.0048806897    0.0050815558    0.0051983403    0.0002319162    0.0002426992    0.0002726636    0.0007482413    0.0007371102    0.0007161541    0.0007359529    0.0000000677 
1510    0.0042816003    0.0005031768    0.0006200600    0.0006155813    0.0049117602    0.0051156648    0.0052353388    0.0002339571    0.0002438625    0.0002740091    0.0007576263    0.0007469385    0.0007261323    0.0007452708    0.0000000665 
1520    0.0043296980    0.0005055711    0.0006220906    0.0006181594    0.0049437081    0.0051499060    0.0052718319    0.0002341067    0.0002448276    0.0002750466    0.0007672284    0.0007566880    0.0007353232    0.0007553097    0.0000000659 
1530    0.0043792050    0.0005081792    0.0006240503    0.0006202727    0.0049752132    0.0051868446    0.0053133458    0.0002344343    0.0002457884    0.0002761112    0.0007772521    0.0007673991    0.0007451907    0.0007667377    0.0000000664 
1540    0.0044372365    0.0005110559    0.0006253857    0.0006798581    0.0050076551    0.0052178402    0.0053458545    0.0002345343    0.0002466767    0.0002773134    0.0007867277    0.0007761717    0.0007545719    0.0007747571    0.0000000671 
1550    0.0044824969    0.0005131347    0.0006250420    0.0006813637    0.0050393393    0.0052523853    0.0053840854    0.0002376320    0.0002478281    0.0002789729    0.0007967798    0.0007855981    0.0007644086    0.0007849310    0.0000000674 
1560    0.0045473275    0.0005154012    0.0006247718    0.0006837586    0.0050721383    0.0052885498    0.0054234037    0.0002378178    0.0002489125    0.0002801864    0.0008065586    0.0007963479    0.0007740831    0.0007944539    0.0000000662 
1570    0.0045930757    0.0005175580    0.0006255105    0.0006916711    0.0051035324    0.0053209452    0.0054605612    0.0002380903    0.0002499227    0.0002811524    0.0008162200    0.0008058086    0.0007846131    0.0008049266    0.0000000656 
1580    0.0046451398    0.0005172917    0.0006255914    0.0006935678    0.0051346645    0.0053545991    0.0054991717    0.0002408511    0.0002509421    0.0002828496    0.0008257989    0.0008148808    0.0007939214    0.0008135656    0.0000000661 
1590    0.0046941228    0.0005179196    0.0006252896    0.0006964061    0.0051667987    0.0053896947    0.0055375768    0.0002409669    0.0002527094    0.0002841583    0.0008364789    0.0008257464    0.0008041253    0.0008254716    0.0000000669 
1600    0.0047561391    0.0005256963    0.0006252336    0.0007038393    0.0051984544    0.0054236555    0.0055777298    0.0002418631    0.0002537296    0.0002856434    0.0008463322    0.0008369148    0.0008138932    0.0008360463    0.0000000664 
1610    0.0048224634    0.0005278381    0.0006251837    0.0007062110    0.0052309281    0.0054574786    0.0056140762    0.0002442768    0.0002546067    0.0002868936    0.0008562776    0.0008476234    0.0008241324    0.0008463121    0.0000000673 
1620    0.0048944893    0.0005301955    0.0006250428    0.0007084706    0.0052628032    0.0054919198    0.0056528632    0.0002443871    0.0002557121    0.0002881572    0.0008663856    0.0008565337    0.0008341738    0.0008560280    0.0000000669 
1630    0.0049383369    0.0005324890    0.0006251942    0.0007105160    0.0052943957    0.0055253025    0.0056917006    0.0002446670    0.0002570558    0.0002895832    0.0008770425    0.0008668325    0.0008447819    0.0008661270    0.0000000665 
1640    0.0049912139    0.0005352912    0.0006245680    0.0007175435    0.0053265627    0.0055599029    0.0057297779    0.0002476781    0.0002583588    0.0002910695    0.0008870199    0.0008760249    0.0008545145    0.0008755852    0.0000000674 
1650    0.0050540574    0.0005373923    0.0006254740    0.0007190371    0.0053583953    0.0055947279    0.0057687651    0.0002477868    0.0002595801    0.0002919335    0.0008975466    0.0008878586    0.0008648879    0.0008876555    0.0000000673 
1660    0.0051021326    0.0005401080    0.0006250018    0.0007205959    0.0053907894    0.0056288515    0.0058064917    0.0002479185    0.0002603910    0.0002936977    0.0009077155    0.0008976379    0.0008756763    0.0008971356    0.0000000665 
1670    0.0051686406    0.0005426424    0.0006244139    0.0007756337    0.0054214809    0.0056622507    0.0058448608    0.0002510278    0.0002617812    0.0002954660    0.0009185758    0.0009093919    0.0008859028    0.0009089745    0.0000000681 
1680    0.0052186135    0.0005449428    0.0006250339    0.0007774736    0.0054537488    0.0056963236    0.0058840901    0.0002514801    0.0002632143    0.0002968141    0.0009290551    0.0009202140    0.0008972270    0.0009209217    0.0000000674 
1690    0.0052714056    0.0005473572    0.0006248459    0.0007796189    0.0054872532    0.0057307245    0.0059227508    0.0002518114    0.0002640584    0.0002980465    0.0009395811    0.0009319780    0.0009072665    0.0009319696    0.0000000671 
1700    0.0053294722    0.0005501011    0.0006253897    0.0007918768    0.0055177602    0.0057649333    0.0059607392    0.0002525703    0.0002654862    0.0002996403    0.0009501856    0.0009401578    0.0009181557    0.0009400597    0.0000000662 
1710    0.0053802171    0.0005524821    0.0006251596    0.0007948572    0.0055505193    0.0057996426    0.0059997662    0.0002550311    0.0002667787    0.0003008893    0.0009614002    0.0009523012    0.0009288535    0.0009516103    0.0000000683 
1720    0.0054451808    0.0005551890    0.0006253254    0.0007961040    0.0055819875    0.0058338741    0.0060386122    0.0002552666    0.0002679193    0.0003023791    0.0009719496    0.0009636500    0.0009392539    0.0009623021    0.0000000670 
1730    0.0055004374    0.0005573123    0.0006252560    0.0008070246    0.0056204475    0.0058675959    0.0060773252    0.0002555651    0.0002691653    0.0003036154    0.0009832425    0.0009747675    0.0009503409    0.0009734673    0.0000000672 
1740    0.0055456392    0.0005629398    0.0006300823    0.0008108255    0.0056536414    0.0059118217    0.0061182385    0.0002594737    0.0002711804    0.0003086887    0.0009938843    0.0009839958    0.0009607268    0.0009840480    0.0000000662 
1750    0.0056517934    0.0005694211    0.0006281564    0.0008122021    0.0056962548    0.0059576689    0.0061723511    0.0002618329    0.0002742432    0.0003085641    0.0010794388    0.0010775386    0.0010058476    0.0010320337    0.0000000705 
1760    0.0056749839    0.0005662438    0.0006267269    0.0008203805    0.0057108712    0.0059709110    0.0061948930    0.0002622707    0.0002748015    0.0003101383    0.0010167014    0.0010079738    0.0009836213    0.0010079071    0.0000000673 
1770    0.0057529217    0.0005677539    0.0006254581    0.0008228524    0.0057464232    0.0060095557    0.0062359303    0.0002632522    0.0002751032    0.0003096644    0.0010272919    0.0010204416    0.0009946444    0.0010202118    0.0000000681 
1780    0.0057988228    0.0005713973    0.0006263504    0.0008252350    0.0057751473    0.0060407179    0.0062726201    0.0002627345    0.0002762310    0.0003121034    0.0010390996    0.0010290055    0.0010055819    0.0010293274    0.0000000665 
1790    0.0058595210    0.0005726180    0.0006253666    0.0008264964    0.0058062092    0.0060764679    0.0063124474    0.0002646670    0.0002781293    0.0003135596    0.0010500638    0.0010408691    0.0010167128    0.0010408935    0.0000000663 
1800    0.0059281234    0.0005725470    0.0006438987    0.0009007421    0.0058384459    0.0061095633    0.0063515392    0.0002680303    0.0002785617    0.0003139836    0.0010613261    0.0010530416    0.0010282112    0.0010518019    0.0000000664 
1810    0.0059836241    0.0005731026    0.0006458758    0.0009025325    0.0058708490    0.0061431546    0.0063889881    0.0002667968    0.0002794935    0.0003156226    0.0010725234    0.0010645896    0.0010397536    0.0010639501    0.0000000673 
1820    0.0060249589    0.0005736868    0.0006486153    0.0009044441    0.0059019852    0.0061761913    0.0064285085    0.0002671037    0.0002805747    0.0003169575    0.0010838055    0.0010751119    0.0010507535    0.0010749776    0.0000000674 
1830    0.0060868445    0.0005754070    0.0006523623    0.0009180910    0.0059350944    0.0062108122    0.0064707841    0.0002699238    0.0002820429    0.0003185295    0.0010949154    0.0010868177    0.0010621107    0.0010871557    0.0000000672 
1840    0.0061281269    0.0005814912    0.0006567193    0.0009209986    0.0059666166    0.0062453174    0.0065091298    0.0002730644    0.0002877478    0.0003240839    0.0011063090    0.0010995260    0.0010743382    0.0010988231    0.0000000680 
1850    0.0061999515    0.0005811661    0.0006585023    0.0009231255    0.0059985191    0.0062806339    0.0065514924    0.0002721941    0.0002855015    0.0003225039    0.0011186005    0.0011128068    0.0010854534    0.0011117082    0.0000000669 
1860    0.0062547147    0.0005931561    0.0006671113    0.0009421419    0.0060760553    0.0063559726    0.0066344599    0.0002740141    0.0002880698    0.0003251566    0.0011301898    0.0011223652    0.0010970266    0.0011219292    0.0000000667 
1870    0.0063244928    0.0005959725    0.0006699899    0.0009452703    0.0061061746    0.0063941818    0.0066783862    0.0002764165    0.0002889503    0.0003268845    0.0011425554    0.0011355608    0.0011089452    0.0011345670    0.0000000671 
1880    0.0063967214    0.0005981668    0.0006723592    0.0009476260    0.0061382056    0.0064282424    0.0067176914    0.0002765694    0.0002903284    0.0003283784    0.0011548197    0.0011464173    0.0011211544    0.0011448890    0.0000000682 
1890    0.0064509192    0.0006025929    0.0006764319    0.0009612844    0.0061701899    0.0064633306    0.0067577905    0.0002772032    0.0002918200    0.0003301786    0.0011667391    0.0011598109    0.0011326217    0.0011572730    0.0000000662 
1900    0.0065237990    0.0006049428    0.0006783138    0.0009626299    0.0062028923    0.0064979104    0.0067967124    0.0002799049    0.0002927942    0.0003316647    0.0011779326    0.0011699469    0.0011446387    0.0011690188    0.0000000665 
1910    0.0065692773    0.0006073104    0.0006804533    0.0009647869    0.0062350928    0.0065322326    0.0068366917    0.0002804204    0.0002942530    0.0003334450    0.0011903264    0.0011832270    0.0011557152    0.0011819374    0.0000000671 
1920    0.0066382274    0.0006096135    0.0007645668    0.0010370065    0.0062700632    0.0065677887    0.0068778182    0.0002808095    0.0002957431    0.0003346806    0.0012024624    0.0011954293    0.0011682815    0.0011943867    0.0000000659 
1930    0.0067097436    0.0006124042    0.0007687047    0.0010434919    0.0063058271    0.0066043871    0.0069175473    0.0002847406    0.0002973655    0.0003363278    0.0012142125    0.0012098024    0.0011804482    0.0012087303    0.0000000662 
1940    0.0067588146    0.0006148488    0.0007700199    0.0010410354    0.0063322160    0.0066385180    0.0069587815    0.0002861494    0.0003013107    0.0003405107    0.0012261460    0.0012194341    0.0011929632    0.0012186727    0.0000000677 
1950    0.0068433370    0.0006158947    0.0007721554    0.0010442450    0.0063653272    0.0066739484    0.0070034291    0.0002868037    0.0003011161    0.0003410721    0.0012662561    0.0012588535    0.0012334287    0.0012312315    0.0000000672 
1960    0.0069207953    0.0006204404    0.0007764326    0.0010599752    0.0063975663    0.0067073027    0.0070410283    0.0002893674    0.0003017187    0.0003419424    0.0012500268    0.0012439466    0.0012173468    0.0012429097    0.0000000669 
1970    0.0070003844    0.0006221524    0.0007786637    0.0010621019    0.0064298073    0.0067390513    0.0070780707    0.0002887243    0.0003026637    0.0003429073    0.0012624917    0.0012566046    0.0012295989    0.0012564290    0.0000000665 
1980    0.0070523040    0.0006255339    0.0007808721    0.0010647725    0.0064609795    0.0067738753    0.0071179905    0.0002890393    0.0003045104    0.0003444660    0.0012750092    0.0012696901    0.0012420880    0.0012687188    0.0000000685 
1990    0.0071301807    0.0006260852    0.0007868220    0.0010773973    0.0064939427    0.0068090947    0.0071590384    0.0002922753    0.0003057256    0.0003463570    0.0012878003    0.0012831444    0.0012546804    0.0012823312    0.0000000680 
2000    0.0071828926    0.0006280481    0.0007891399    0.0010802441    0.0065260340    0.0068434407    0.0071988320    0.0002933355    0.0003070367    0.0003479572    0.0013004690    0.0012942691    0.0012671989    0.0012940737    0.0000000679 
2010    0.0072478074    0.0006302435    0.0007908819    0.0010815626    0.0065579758    0.0068768795    0.0072420312    0.0002935162    0.0003087001    0.0003493458    0.0013134562    0.0013087210    0.0012790879    0.0013098543    0.0000000683 
2020    0.0073167149    0.0006358051    0.0007960836    0.0010963133    0.0065912259    0.0069149984    0.0072834283    0.0002950753    0.0003107500    0.0003511117    0.0013260221    0.0013209058    0.0012922469    0.0013189282    0.0000000671 
2030    0.0073976447    0.0006381685    0.0007982349    0.0010987456    0.0066240410    0.0069463941    0.0073229826    0.0002987842    0.0003125908    0.0003533223    0.0013387788    0.0013330726    0.0013054515    0.0013310232    0.0000000675 
2040    0.0074468650    0.0006394741    0.0008010668    0.0011012867    0.0066549454    0.0069815533    0.0073603847    0.0002979149    0.0003135892    0.0003545089    0.0013511137    0.0013463597    0.0013181040    0.0013440620    0.0000000693 
2050    0.0075244702    0.0006414475    0.0008025480    0.0011028530    0.0066877161    0.0070166193    0.0074038473    0.0002984202    0.0003147912    0.0003564448    0.0013642124    0.0013592238    0.0013301103    0.0013578737    0.0000000703 
2060    0.0075800251    0.0006420892    0.0008028563    0.0011033973    0.0067197108    0.0070526830    0.0074427066    0.0003022249    0.0003161340    0.0003581591    0.0013772938    0.0013718343    0.0013438148    0.0013708665    0.0000000690 
2070    0.0076446919    0.0006436782    0.0008023637    0.0011034157    0.0067524035    0.0070855362    0.0074819271    0.0003026060    0.0003176619    0.0003605707    0.0013904563    0.0013850079    0.0013564355    0.0013852308    0.0000000690 
2080    0.0077354673    0.0006450977    0.0008026326    0.0011026640    0.0067851077    0.0071196196    0.0075220215    0.0003029748    0.0003193348    0.0003622052    0.0014033398    0.0013988749    0.0013692135    0.0013988687    0.0000000684 
2090    0.0077906972    0.0006475151    0.0008027262    0.0011036249    0.0068175505    0.0071538938    0.0075651419    0.0003064591    0.0003205093    0.0003638440    0.0014182781    0.0014123949    0.0013825842    0.0014130609    0.0000000674 
2100    0.0078752873    0.0006485889    0.0008028370    0.0011035540    0.0068515369    0.0071914886    0.0076034241    0.0003067256    0.0003220633    0.0003656196    0.0014292996    0.0014248458    0.0013961976    0.0014239602    0.0000000677 
2110    0.0079410859    0.0006508049    0.0008018030    0.0011031268    0.0068821374    0.0072251437    0.0076443154    0.0003073260    0.0003231746    0.0003670724    0.0014432836    0.0014390877    0.0014094443    0.0014372086    0.0000000696 
2120    0.0080229290    0.0006538956    0.0008023304    0.0011025505    0.0069147750    0.0072582807    0.0076823164    0.0003108552    0.0003252650    0.0003698653    0.0014561534    0.0014517937    0.0014224484    0.0014505514    0.0000000670 
2130    0.0080706241    0.0006559181    0.0008027104    0.0011041774    0.0069467262    0.0072918710    0.0077215907    0.0003114293    0.0003268834    0.0003711565    0.0014700325    0.0014641541    0.0014360600    0.0014637763    0.0000000690 
2140    0.0081590795    0.0006584549    0.0008025910    0.0011029262    0.0069786702    0.0073264316    0.0077623845    0.0003116215    0.0003279693    0.0003728476    0.0014827728    0.0014782222    0.0014491676    0.0014777193    0.0000000672 
2150    0.0082290558    0.0006673604    0.0008022689    0.0011030888    0.0070111459    0.0073596661    0.0078029625    0.0003149144    0.0003298924    0.0003745276    0.0014968489    0.0014913284    0.0014627267    0.0014924516    0.0000000693 
2160    0.0083010299    0.0006701194    0.0008020407    0.0011024773    0.0070438561    0.0073953115    0.0078427217    0.0003158225    0.0003313275    0.0003765249    0.0015094834    0.0015076642    0.0014762820    0.0015063051    0.0000000672 
2170    0.0083665503    0.0006725819    0.0008024998    0.0011024289    0.0070767384    0.0074294260    0.0078827532    0.0003160902    0.0003330154    0.0003782854    0.0015240934    0.0015215816    0.0014900422    0.0015216273    0.0000000673 
2180    0.0084591074    0.0006755703    0.0008021673    0.0011022933    0.0071089005    0.0074639192    0.0079238303    0.0003168352    0.0003339793    0.0003804105    0.0015377676    0.0015347594    0.0015031448    0.0015345265    0.0000000686 
2190    0.0085315951    0.0006769844    0.0008020448    0.0011033365    0.0071416623    0.0074981061    0.0079630416    0.0003209379    0.0003357228    0.0003820434    0.0015514305    0.0015473771    0.0015178632    0.0015472655    0.0000000679 
2200    0.0085776776    0.0006792148    0.0008023536    0.0011042440    0.0071749672    0.0075327382    0.0080035715    0.0003205774    0.0003376580    0.0003840000    0.0015645758    0.0015608351    0.0015313563    0.0015603537    0.0000000679 
2210    0.0086959407    0.0006841113    0.0008022376    0.0011033896    0.0072068450    0.0075680643    0.0080445568    0.0003217368    0.0003388811    0.0003857886    0.0015795808    0.0015738876    0.0015451524    0.0015744884    0.0000000676 
2220    0.0087386938    0.0006865777    0.0008020731    0.0011021970    0.0072393579    0.0076030163    0.0080851030    0.0003249591    0.0003406510    0.0003871274    0.0015929802    0.0015885371    0.0015592693    0.0015892000    0.0000000674 
2230    0.0088285046    0.0006880179    0.0008022427    0.0011026603    0.0072723020    0.0076363201    0.0081242770    0.0003253412    0.0003421147    0.0003891167    0.0016066689    0.0016051277    0.0015724446    0.0016038140    0.0000000684 
2240    0.0089075815    0.0006928254    0.0008022184    0.0011026593    0.0073039305    0.0076703198    0.0081647727    0.0003255627    0.0003434786    0.0003910245    0.0016205311    0.0016331388    0.0016057373    0.0016170079    0.0000000680 
2250    0.0089820622    0.0006930881    0.0008021897    0.0011026600    0.0073368709    0.0077046990    0.0082049292    0.0003295361    0.0003449640    0.0003925482    0.0016344786    0.0016339343    0.0016014579    0.0016341346    0.0000000678 
2260    0.0090724227    0.0006954141    0.0008015548    0.0011033945    0.0073693461    0.0077392395    0.0082447589    0.0003300186    0.0003466612    0.0003945583    0.0016483657    0.0016467684    0.0016158642    0.0016459336    0.0000000681 
2270    0.0091606942    0.0006975607    0.0008019709    0.0011030436    0.0074014304    0.0077738460    0.0082855849    0.0003306407    0.0003482031    0.0003963185    0.0016639486    0.0016602129    0.0016302271    0.0016607478    0.0000000678 
2280    0.0091956190    0.0007024917    0.0008024114    0.0011031147    0.0074339479    0.0078089956    0.0083263242    0.0003342854    0.0003499428    0.0003983047    0.0016782927    0.0016742976    0.0016431428    0.0016733319    0.0000000684 
2290    0.0092639567    0.0007037808    0.0008021922    0.0011028136    0.0074667454    0.0078432474    0.0083660505    0.0003351326    0.0003513135    0.0004001837    0.0016926668    0.0016882256    0.0016584503    0.0016889299    0.0000000673 
2300    0.0093711895    0.0007057911    0.0008022824    0.0011027117    0.0075017887    0.0078774195    0.0084057865    0.0003352164    0.0003530490    0.0004019657    0.0017100889    0.0017031101    0.0016719406    0.0017015845    0.0000000739 
2310    0.0094167135    0.0007097289    0.0008041328    0.0011059749    0.0075381315    0.0079121760    0.0084470518    0.0003389635    0.0003548730    0.0004043272    0.0017210345    0.0017187662    0.0016873201    0.0017192309    0.0000000671 
2320    0.0095282913    0.0007140407    0.0008053229    0.0011067099    0.0075679166    0.0079463431    0.0084877197    0.0003409906    0.0003579017    0.0004086080    0.0017355366    0.0017317665    0.0017011833    0.0017326545    0.0000000680 
2330    0.0095984763    0.0007159451    0.0008049144    0.0011044732    0.0075972043    0.0079810567    0.0085283872    0.0003426568    0.0003607939    0.0004118577    0.0017510751    0.0017510141    0.0017158551    0.0017499398    0.0000000694 
2340    0.0096568058    0.0007163132    0.0008050596    0.0011035100    0.0076300019    0.0080147794    0.0085694120    0.0003449635    0.0003614591    0.0004102233    0.0017652516    0.0017623787    0.0017306218    0.0017622245    0.0000000675 
2350    0.0097550945    0.0007187656    0.0008063062    0.0011038959    0.0076623105    0.0080521373    0.0086125695    0.0003464874    0.0003624005    0.0004124105    0.0017973473    0.0018097631    0.0017778179    0.0018085026    0.0000000685 
2360    0.0098167489    0.0007180440    0.0008070619    0.0011043772    0.0076945954    0.0080853664    0.0086517197    0.0003473590    0.0003638137    0.0004144710    0.0017945806    0.0017919793    0.0017600533    0.0017911838    0.0000000679 
2370    0.0099002045    0.0007210536    0.0008108252    0.0011021422    0.0077264124    0.0081178542    0.0086890935    0.0003470989    0.0003647006    0.0004149329    0.0018096543    0.0018058558    0.0017749652    0.0018073634    0.0000000673 
2380    0.0099530828    0.0007214781    0.0008131297    0.0011028142    0.0077588380    0.0081569404    0.0087321674    0.0003500991    0.0003660224    0.0004166435    0.0018250039    0.0018209077    0.0017891454    0.0018216498    0.0000000687 
